job_id,job_title,cv_id,cv_category,similarity_score,gemini_score
3900944001,SQL DBA - REMOTE,16332348,ADVOCATE,2,1
3900944001,SQL DBA - REMOTE,11409460,ENGINEERING,3,2
3900944001,SQL DBA - REMOTE,54421668,BANKING,4,2
3900944001,SQL DBA - REMOTE,31273310,BUSINESS-DEVELOPMENT,4,3
3894623948,Department Admin Coordinator,43994605,HEALTHCARE,7,7
3894623948,Department Admin Coordinator,45077654,HEALTHCARE,7,4
3894623948,Department Admin Coordinator,49325370,HEALTHCARE,6,7
3894623948,Department Admin Coordinator,26456474,HEALTHCARE,6,2
3894623948,Department Admin Coordinator,98309114,HEALTHCARE,6,2
3894623948,Department Admin Coordinator,12333703,HEALTHCARE,5,3
3894623948,Department Admin Coordinator,14014749,DESIGNER,2,2
3894623948,Department Admin Coordinator,72652441,BPO,5,5
3894623948,Department Admin Coordinator,27040860,ENGINEERING,4,6
3894623948,Department Admin Coordinator,23139819,ACCOUNTANT,4,3
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,28396528,HEALTHCARE,6,9
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,69005326,TEACHER,6,9
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,16964217,CONSULTANT,6,9
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,16132195,HEALTHCARE,6,9
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,25328428,HEALTHCARE,6,9
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,13195436,AVIATION,4,0
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,57667857,HR,3,0
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,11637468,BANKING,3,0
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,18767449,FITNESS,4,1
3905658716,CERTIFIED NURSING ASSISTANT - OAK FOREST HEALTH & REHAB CENTER,95350373,HEALTHCARE,4,2
3902841984,Communications Coordinator,31220062,PUBLIC-RELATIONS,7,8
3902841984,Communications Coordinator,63670997,CONSULTANT,6,7
3902841984,Communications Coordinator,19053815,DIGITAL-MEDIA,6,7
3902841984,Communications Coordinator,14009087,PUBLIC-RELATIONS,6,8
3902841984,Communications Coordinator,11624880,PUBLIC-RELATIONS,6,8
3902841984,Communications Coordinator,33286293,BANKING,2,1
3902841984,Communications Coordinator,23929500,SALES,3,3
3902841984,Communications Coordinator,56068028,INFORMATION-TECHNOLOGY,2,1
3902841984,Communications Coordinator,25070914,PUBLIC-RELATIONS,5,7
3902841984,Communications Coordinator,77638654,FINANCE,4,4
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,32265203,CONSTRUCTION,6,6
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,17312146,AGRICULTURE,6,5
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,29076405,CONSULTANT,6,1
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,69487178,FINANCE,5,0
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,28724469,FINANCE,5,4
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,13909762,ADVOCATE,4,3
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,15011085,FINANCE,3,0
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,24964303,BUSINESS-DEVELOPMENT,2,1
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,10070224,PUBLIC-RELATIONS,2,0
3905348445,Part-Time Apartment Community Groundskeeper/Porter - The Residence at SouthPark,20879311,INFORMATION-TECHNOLOGY,3,0
3906255555,Bulk Oil Warehouse Associate,70528646,SALES,6,5
3906255555,Bulk Oil Warehouse Associate,19147947,SALES,6,7
3906255555,Bulk Oil Warehouse Associate,34304175,CONSTRUCTION,6,7
3906255555,Bulk Oil Warehouse Associate,30430249,BPO,6,6
3906255555,Bulk Oil Warehouse Associate,24709432,BUSINESS-DEVELOPMENT,6,6
3906255555,Bulk Oil Warehouse Associate,10332998,CONSULTANT,3,0
3906255555,Bulk Oil Warehouse Associate,29815762,SALES,4,4
3906255555,Bulk Oil Warehouse Associate,84373843,FINANCE,3,3
3906255555,Bulk Oil Warehouse Associate,16038911,FITNESS,3,2
3906255555,Bulk Oil Warehouse Associate,89508407,ADVOCATE,2,2
3905843305,Hair Stylist,10738095,APPAREL,6,6
3905843305,Hair Stylist,16500168,DESIGNER,6,8
3905843305,Hair Stylist,27497542,DESIGNER,6,6
3905843305,Hair Stylist,15471999,DESIGNER,5,8
3905843305,Hair Stylist,32954522,DESIGNER,5,4
3905843305,Hair Stylist,40987524,SALES,2,2
3905843305,Hair Stylist,93301686,DESIGNER,2,2
3905843305,Hair Stylist,82738323,AVIATION,2,1
3905843305,Hair Stylist,13774329,DESIGNER,3,3
3905843305,Hair Stylist,54101961,SALES,3,3
3900979985,Retail Inventory Specialist,17876954,AVIATION,6,7
3900979985,Retail Inventory Specialist,26829561,APPAREL,6,2
3900979985,Retail Inventory Specialist,11614114,AVIATION,6,2
3900979985,Retail Inventory Specialist,10189110,AVIATION,6,2
3900979985,Retail Inventory Specialist,32794700,ENGINEERING,6,6
3900979985,Retail Inventory Specialist,19464810,TEACHER,3,3
3900979985,Retail Inventory Specialist,18368613,SALES,4,1
3900979985,Retail Inventory Specialist,32896934,HR,3,2
3900979985,Retail Inventory Specialist,22485475,CONSULTANT,3,1
3900979985,Retail Inventory Specialist,78403342,ACCOUNTANT,4,1
3902756235,District Visual Manager - Florida,25706337,DIGITAL-MEDIA,6,3
3902756235,District Visual Manager - Florida,83566455,APPAREL,6,5
3902756235,District Visual Manager - Florida,27091280,APPAREL,6,7
3902756235,District Visual Manager - Florida,12674307,DESIGNER,6,6
3902756235,District Visual Manager - Florida,15535408,APPAREL,5,5
3902756235,District Visual Manager - Florida,60489316,BANKING,4,1
3902756235,District Visual Manager - Florida,21531811,TEACHER,2,2
3902756235,District Visual Manager - Florida,91318828,DIGITAL-MEDIA,3,3
3902756235,District Visual Manager - Florida,26585242,INFORMATION-TECHNOLOGY,3,2
3902756235,District Visual Manager - Florida,17189156,BANKING,2,2
3902821947,Research Engineer,13557622,DESIGNER,4,4
3902821947,Research Engineer,15353911,ARTS,4,3
3902821947,Research Engineer,29915354,DIGITAL-MEDIA,4,2
3902821947,Research Engineer,42384185,DESIGNER,4,3
3902821947,Research Engineer,26790545,DESIGNER,4,3
3902821947,Research Engineer,20148147,SALES,1,1
3902821947,Research Engineer,21550454,TEACHER,1,1
3902821947,Research Engineer,64755882,ENGINEERING,2,5
3902821947,Research Engineer,14726000,BUSINESS-DEVELOPMENT,1,2
3902821947,Research Engineer,19911786,HR,2,1
3904983219,"Product Owner, Experian Data Quality (US Remote)",31909493,DIGITAL-MEDIA,5,7
3904983219,"Product Owner, Experian Data Quality (US Remote)",23527321,INFORMATION-TECHNOLOGY,5,5
3904983219,"Product Owner, Experian Data Quality (US Remote)",20879311,INFORMATION-TECHNOLOGY,5,4
3904983219,"Product Owner, Experian Data Quality (US Remote)",17688766,INFORMATION-TECHNOLOGY,5,3
3904983219,"Product Owner, Experian Data Quality (US Remote)",26896699,BUSINESS-DEVELOPMENT,5,6
3904983219,"Product Owner, Experian Data Quality (US Remote)",36019469,ADVOCATE,3,3
3904983219,"Product Owner, Experian Data Quality (US Remote)",21595057,SALES,3,3
3904983219,"Product Owner, Experian Data Quality (US Remote)",67032711,FITNESS,2,3
3904983219,"Product Owner, Experian Data Quality (US Remote)",12780508,ACCOUNTANT,3,3
3904983219,"Product Owner, Experian Data Quality (US Remote)",93349646,CONSULTANT,4,6
3900075341,Associate Director - Fund Services,21912637,FINANCE,6,6
3900075341,Associate Director - Fund Services,28758002,FINANCE,6,7
3900075341,Associate Director - Fund Services,25678238,FINANCE,6,6
3900075341,Associate Director - Fund Services,88691367,CONSULTANT,6,7
3900075341,Associate Director - Fund Services,28745844,HEALTHCARE,6,2
3900075341,Associate Director - Fund Services,14107571,FITNESS,4,3
3900075341,Associate Director - Fund Services,38688388,BUSINESS-DEVELOPMENT,4,2
3900075341,Associate Director - Fund Services,38225199,FINANCE,5,5
3900075341,Associate Director - Fund Services,30646367,HR,4,4
3900075341,Associate Director - Fund Services,75057933,ADVOCATE,4,3
3904599802,Software Engineer I,32081266,ENGINEERING,6,2
3904599802,Software Engineer I,14206561,ENGINEERING,6,2
3904599802,Software Engineer I,61579998,ENGINEERING,6,3
3904599802,Software Engineer I,38220146,ENGINEERING,6,2
3904599802,Software Engineer I,38314236,ENGINEERING,6,1
3904599802,Software Engineer I,13565152,HEALTHCARE,3,1
3904599802,Software Engineer I,20408458,INFORMATION-TECHNOLOGY,5,3
3904599802,Software Engineer I,19557384,BUSINESS-DEVELOPMENT,4,2
3904599802,Software Engineer I,68216398,AVIATION,5,1
3904599802,Software Engineer I,48285304,FINANCE,5,2
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,29639533,TEACHER,7,8
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,21773106,TEACHER,6,7
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,11943065,TEACHER,6,7
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,27126818,TEACHER,6,7
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,29510501,TEACHER,6,7
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,39470264,TEACHER,4,7
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,32433431,CONSULTANT,2,2
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,18949843,HEALTHCARE,3,3
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,24240349,TEACHER,5,5
3904364647,Teacher Sp Ed - Res Interrelated - Special Education,16103783,PUBLIC-RELATIONS,4,1
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,31761591,APPAREL,6,4
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,36905896,BANKING,5,5
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,15790602,BUSINESS-DEVELOPMENT,5,6
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,38707449,HR,5,4
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,69859102,BPO,5,2
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,25839123,SALES,5,2
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,77828437,ENGINEERING,2,1
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,86322251,TEACHER,1,2
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,27018361,FINANCE,2,3
3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,11616482,TEACHER,3,3
3901636023,Sales Development Representative,21867728,CONSULTANT,4,3
3901636023,Sales Development Representative,20357858,BUSINESS-DEVELOPMENT,4,6
3901636023,Sales Development Representative,35483925,BUSINESS-DEVELOPMENT,4,5
3901636023,Sales Development Representative,58165257,FINANCE,4,3
3901636023,Sales Development Representative,95429627,CONSULTANT,4,4
3901636023,Sales Development Representative,16702198,HEALTHCARE,3,4
3901636023,Sales Development Representative,17983430,AVIATION,3,5
3901636023,Sales Development Representative,35990852,DESIGNER,2,2
3901636023,Sales Development Representative,23063986,FITNESS,2,4
3901636023,Sales Development Representative,27694040,APPAREL,3,3
3904428326,"Analyst, Data Integration- Consumer Insights",11835339,CONSULTANT,5,2
3904428326,"Analyst, Data Integration- Consumer Insights",16852973,HR,5,2
3904428326,"Analyst, Data Integration- Consumer Insights",24905947,BPO,5,3
3904428326,"Analyst, Data Integration- Consumer Insights",31926950,HR,5,2
3904428326,"Analyst, Data Integration- Consumer Insights",21756639,BUSINESS-DEVELOPMENT,5,4
3904428326,"Analyst, Data Integration- Consumer Insights",29574501,CONSTRUCTION,3,3
3904428326,"Analyst, Data Integration- Consumer Insights",17165107,FITNESS,3,2
3904428326,"Analyst, Data Integration- Consumer Insights",23009962,CONSULTANT,4,2
3904428326,"Analyst, Data Integration- Consumer Insights",29319314,HEALTHCARE,4,3
3904428326,"Analyst, Data Integration- Consumer Insights",41651672,SALES,4,3
3895559165,Senior Software Engineer,34657584,DESIGNER,6,2
3895559165,Senior Software Engineer,10344379,BPO,6,1
3895559165,Senior Software Engineer,31217840,CONSULTANT,6,7
3895559165,Senior Software Engineer,29061628,CONSTRUCTION,6,1
3895559165,Senior Software Engineer,70089206,INFORMATION-TECHNOLOGY,5,6
3895559165,Senior Software Engineer,16244633,HR,4,1
3895559165,Senior Software Engineer,30223363,INFORMATION-TECHNOLOGY,5,6
3895559165,Senior Software Engineer,27909372,CHEF,3,0
3895559165,Senior Software Engineer,16723524,APPAREL,5,1
3895559165,Senior Software Engineer,14014749,DESIGNER,3,3
3901677023,Office Services Coordinator,97449528,AUTOMOBILE,7,7
3901677023,Office Services Coordinator,50432401,BUSINESS-DEVELOPMENT,7,7
3901677023,Office Services Coordinator,35579812,HEALTHCARE,6,2
3901677023,Office Services Coordinator,27549075,ADVOCATE,6,5
3901677023,Office Services Coordinator,21782152,CONSTRUCTION,6,6
3901677023,Office Services Coordinator,15891494,FINANCE,4,2
3901677023,Office Services Coordinator,28247753,ADVOCATE,4,2
3901677023,Office Services Coordinator,98389424,INFORMATION-TECHNOLOGY,3,3
3901677023,Office Services Coordinator,81588968,AVIATION,4,3
3901677023,Office Services Coordinator,51724595,CONSULTANT,4,1
3901941380,"SAP MM, IM",24889109,INFORMATION-TECHNOLOGY,5,3
3901941380,"SAP MM, IM",21780877,INFORMATION-TECHNOLOGY,5,4
3901941380,"SAP MM, IM",15145575,INFORMATION-TECHNOLOGY,5,3
3901941380,"SAP MM, IM",27902692,INFORMATION-TECHNOLOGY,5,2
3901941380,"SAP MM, IM",20879311,INFORMATION-TECHNOLOGY,4,2
3901941380,"SAP MM, IM",23190306,APPAREL,2,2
3901941380,"SAP MM, IM",10553553,INFORMATION-TECHNOLOGY,3,3
3901941380,"SAP MM, IM",14181049,FINANCE,2,2
3901941380,"SAP MM, IM",32025286,CONSTRUCTION,2,2
3901941380,"SAP MM, IM",13879043,HR,2,1
3895595876,CDL Driver needed in the Great State of Ohio,32799518,CONSTRUCTION,5,5
3895595876,CDL Driver needed in the Great State of Ohio,25098739,CONSTRUCTION,5,3
3895595876,CDL Driver needed in the Great State of Ohio,10100240,CONSTRUCTION,5,3
3895595876,CDL Driver needed in the Great State of Ohio,38216888,AGRICULTURE,5,3
3895595876,CDL Driver needed in the Great State of Ohio,11393213,CONSTRUCTION,5,4
3895595876,CDL Driver needed in the Great State of Ohio,16038911,FITNESS,2,2
3895595876,CDL Driver needed in the Great State of Ohio,26231609,FINANCE,2,0
3895595876,CDL Driver needed in the Great State of Ohio,15699744,CONSULTANT,2,1
3895595876,CDL Driver needed in the Great State of Ohio,26790545,DESIGNER,2,2
3895595876,CDL Driver needed in the Great State of Ohio,47470864,HR,3,1
3903883573,Registered Care Manger Home Health Office,25328428,HEALTHCARE,6,4
3903883573,Registered Care Manger Home Health Office,28670024,HEALTHCARE,6,5
3903883573,Registered Care Manger Home Health Office,16356151,HEALTHCARE,6,7
3903883573,Registered Care Manger Home Health Office,36625776,HEALTHCARE,6,6
3903883573,Registered Care Manger Home Health Office,28396528,HEALTHCARE,5,2
3903883573,Registered Care Manger Home Health Office,17213671,PUBLIC-RELATIONS,4,3
3903883573,Registered Care Manger Home Health Office,23438112,ACCOUNTANT,3,2
3903883573,Registered Care Manger Home Health Office,28630325,ENGINEERING,3,1
3903883573,Registered Care Manger Home Health Office,25724495,HR,3,3
3903883573,Registered Care Manger Home Health Office,28206098,BPO,4,2
3904389877,Component Engineer - Interconnect,28628090,ENGINEERING,6,7
3904389877,Component Engineer - Interconnect,25919149,ENGINEERING,6,5
3904389877,Component Engineer - Interconnect,13149176,ENGINEERING,6,7
3904389877,Component Engineer - Interconnect,47276718,ENGINEERING,6,5
3904389877,Component Engineer - Interconnect,15145575,INFORMATION-TECHNOLOGY,6,2
3904389877,Component Engineer - Interconnect,19951766,BPO,4,2
3904389877,Component Engineer - Interconnect,24397882,FINANCE,2,2
3904389877,Component Engineer - Interconnect,12059610,APPAREL,3,1
3904389877,Component Engineer - Interconnect,24740005,CONSTRUCTION,4,3
3904389877,Component Engineer - Interconnect,20345168,ACCOUNTANT,3,3
3905373352,Benefits/HRIS Analyst,87520378,HEALTHCARE,3,5
3905373352,Benefits/HRIS Analyst,20836112,FINANCE,3,3
3905373352,Benefits/HRIS Analyst,58879993,HEALTHCARE,3,4
3905373352,Benefits/HRIS Analyst,28423028,HEALTHCARE,3,3
3905373352,Benefits/HRIS Analyst,38291889,ADVOCATE,3,5
3905373352,Benefits/HRIS Analyst,10945968,AVIATION,0,2
3905373352,Benefits/HRIS Analyst,24411323,FINANCE,1,2
3905373352,Benefits/HRIS Analyst,29999135,ACCOUNTANT,0,3
3905373352,Benefits/HRIS Analyst,76454959,FINANCE,2,3
3905373352,Benefits/HRIS Analyst,30437583,PUBLIC-RELATIONS,2,3
3903815703,Senior Account Executive (Medical Communications),24767027,SALES,7,3
3903815703,Senior Account Executive (Medical Communications),15917885,PUBLIC-RELATIONS,7,3
3903815703,Senior Account Executive (Medical Communications),12237267,SALES,6,2
3903815703,Senior Account Executive (Medical Communications),39142536,BANKING,6,3
3903815703,Senior Account Executive (Medical Communications),10329506,BANKING,6,2
3903815703,Senior Account Executive (Medical Communications),10515955,DIGITAL-MEDIA,4,4
3903815703,Senior Account Executive (Medical Communications),11902276,BUSINESS-DEVELOPMENT,4,3
3903815703,Senior Account Executive (Medical Communications),17556527,ACCOUNTANT,5,2
3903815703,Senior Account Executive (Medical Communications),32517106,FITNESS,3,2
3903815703,Senior Account Executive (Medical Communications),17252448,CONSTRUCTION,3,1
3906252317,"Tax Senior Manager, Passthrough Tax",23416654,ACCOUNTANT,6,6
3906252317,"Tax Senior Manager, Passthrough Tax",49204385,ACCOUNTANT,6,6
3906252317,"Tax Senior Manager, Passthrough Tax",25935030,ACCOUNTANT,6,4
3906252317,"Tax Senior Manager, Passthrough Tax",27573855,ACCOUNTANT,6,5
3906252317,"Tax Senior Manager, Passthrough Tax",15906625,ACCOUNTANT,6,7
3906252317,"Tax Senior Manager, Passthrough Tax",34783330,ACCOUNTANT,5,5
3906252317,"Tax Senior Manager, Passthrough Tax",27099856,APPAREL,4,0
3906252317,"Tax Senior Manager, Passthrough Tax",91318828,DIGITAL-MEDIA,4,2
3906252317,"Tax Senior Manager, Passthrough Tax",20033302,BUSINESS-DEVELOPMENT,4,5
3906252317,"Tax Senior Manager, Passthrough Tax",28640735,HR,4,2
